congruency,distractor_match,memory_precision,search_correct,search_rt,subject_nr,target_match
0,1,85.6209150327,0,728.994494724,14,0
1,1,84.7058823529,1,780.984308847,14,0
0,0,69.2156862745,0,746.677002266,14,0
1,0,97.1241830065,1,682.089167483,14,0
0,1,93.7254901961,1,690.4038599,15,0
1,1,89.6078431373,1,1457.09562091,15,0
0,1,97.4509803922,1,1744.58620298,15,1
0,0,100,1,908.340054673,15,0
0,1,92.8758169935,1,743.001758012,15,1
0,1,94.6405228758,1,852.940626026,15,1
1,0,95.3594771242,1,1143.17478218,15,0
1,1,87.8431372549,1,1430.03991751,15,1
1,0,92.4183006536,1,2158.13086809,15,0
0,0,86.0130718954,1,1820.35189228,15,0
0,0,85.9477124183,1,1174.82111982,15,1
0,0,65.2941176471,1,1825.05210044,15,0
0,1,90.1960784314,1,1364.83649035,15,0
0,1,93.9869281046,1,1154.74313216,15,1
0,0,92.5490196078,1,902.912674112,15,1
0,1,94.8366013072,0,1644.40394201,15,0
0,0,94.8366013072,1,848.78768377,15,1
1,0,82.3529411765,1,911.753750266,15,1
1,0,98.0392156863,1,989.289526304,15,0
1,1,90.3267973856,1,1341.33182727,15,1
1,1,94.9673202614,1,1010.90275631,15,1
0,0,96.6666666667,1,1217.38228802,15,0
1,1,92.4836601307,1,1130.14484284,15,1
1,1,71.1111111111,1,1578.9007713,15,0
1,0,92.0261437908,1,1236.96402353,15,0
1,0,96.6666666667,1,1166.81829927,15,1
0,1,91.6339869281,1,1266.19581071,15,0
0,0,86.1437908497,1,1226.16903,15,1
1,0,91.6339869281,1,887.704537991,15,1
1,1,94.3137254902,1,1037.4709614,15,0
1,1,90.3267973856,1,784.682108841,15,0
1,0,96.9934640523,1,741.632536754,15,1
0,1,88.6928104575,0,910.679744702,15,0
0,1,90.1960784314,1,663.730910594,15,0
1,0,92.4836601307,1,1068.27693043,15,0
0,1,97.3202614379,1,902.309866602,15,0
1,1,85.3594771242,1,1277.07713521,15,1
1,0,87.7124183007,1,830.181548596,15,1
1,0,93.137254902,1,924.68286952,15,0
1,1,89.1503267974,1,1183.36547099,15,1
1,1,84.8366013072,1,2022.51517735,15,0
1,1,92.0261437908,1,1560.7643249,15,0
1,0,90.522875817,1,850.92331878,15,0
0,0,96.7973856209,1,1078.0166335,15,1
0,1,87.7124183007,1,1126.62911974,15,1
0,1,89.477124183,0,674.816893823,15,0
1,0,96.1437908497,1,750.443125398,15,1
1,0,94.5098039216,1,859.76469679,15,1
1,0,96.9934640523,1,846.063428511,15,0
1,1,92.0261437908,1,670.084085157,15,1
0,0,93.3333333333,1,615.434770008,15,1
1,0,72.2222222222,1,873.435175705,15,1
0,0,87.8431372549,1,749.96166422,15,0
0,0,88.6928104575,1,628.588470528,15,0
1,1,67.385620915,1,1456.57310724,15,0
0,1,94.1830065359,0,693.365374398,15,1
1,1,95.9477124183,1,1931.33125978,15,0
0,0,91.8300653595,1,635.580675385,15,1
1,1,92.8104575163,1,870.512298843,15,1
0,0,93.9869281046,1,1004.73371424,15,0
0,1,92.6797385621,1,599.994808068,15,1
0,1,90.2614379085,1,667.168754708,15,1
0,0,84.5751633987,1,642.312679907,15,1
0,0,98.0392156863,1,895.948240055,15,0
1,1,90.9803921569,1,820.913949154,15,1
0,0,93.3333333333,1,787.617059965,15,0
0,0,89.3464052288,1,613.902848076,15,1
0,1,60.1960784314,1,1816.37674352,15,1
1,0,83.2026143791,1,1146.404949,15,0
0,1,97.1241830065,1,1505.82945347,15,0
1,1,87.5163398693,1,1171.51065916,15,0
0,0,56.5359477124,1,897.493443676,15,1
1,1,97.9738562092,1,603.236747291,15,1
1,0,97.6470588235,1,862.492272472,15,1
1,0,80.8496732026,1,900.909855978,15,0
0,1,97.908496732,0,875.972581767,15,0
0,0,98.6274509804,1,791.145461044,15,0
0,0,95.8169934641,1,818.751448913,15,1
0,1,96.4705882353,1,1006.5466646,15,0
1,0,93.137254902,1,942.98322402,15,1
1,1,79.1503267974,1,1441.29826082,15,1
1,1,92.8758169935,1,725.211842919,15,1
1,0,94.3137254902,1,1008.70614628,15,0
0,0,93.660130719,0,1085.46524545,15,0
0,1,75.3594771242,0,1032.80033518,15,0
0,0,96.0130718954,1,687.188785909,15,1
0,1,95.0326797386,1,976.509222321,15,1
0,1,98.1699346405,1,870.39306551,15,1
0,0,92.1568627451,1,992.974892781,15,0
1,0,87.4509803922,1,976.364934895,15,0
1,1,89.6078431373,1,1537.75198984,15,0
1,1,94.1176470588,1,1367.40679878,15,0
1,0,91.9607843137,1,776.129607537,15,1
0,1,90.522875817,1,992.455095822,15,1
1,1,96.7320261438,1,872.930169715,15,0
1,0,90.1960784314,1,861.306881845,15,1
1,0,70.8496732026,1,816.988606726,15,1
0,0,85.1633986928,1,703.873302358,15,0
0,1,56.2091503268,1,759.08739109,15,0
1,1,98.6928104575,1,876.00548413,15,0
1,1,93.7908496732,1,971.396979985,15,0
1,0,90.1307189542,1,927.95046655,15,0
0,0,94.7058823529,1,1015.76415587,15,0
0,0,96.9934640523,1,793.061646349,15,1
1,1,92.2222222222,1,949.47223403,15,0
1,0,65.4248366013,1,2635.30447665,15,1
0,1,91.8300653595,1,1261.11073547,15,0
1,1,88.3006535948,1,825.535070901,15,1
0,0,93.3333333333,1,757.151585109,15,1
0,0,97.3202614379,1,671.256495953,15,0
0,0,86.7320261438,0,895.255479299,15,0
0,0,94.6405228758,1,869.679174797,15,1
1,0,93.5947712418,1,847.016389602,15,0
0,1,86.339869281,1,791.938740027,15,1
1,0,96.1437908497,1,757.446498948,15,0
1,0,92.6797385621,1,664.347301645,15,1
0,1,94.4444444444,1,690.54512876,15,1
1,0,93.9869281046,1,786.352281069,15,1
1,1,90.8496732026,1,711.380172614,15,1
0,1,83.4640522876,1,1190.54754361,15,0
1,1,89.3464052288,1,553.314807392,15,1
1,1,96.4705882353,1,1561.60258051,15,0
1,1,95.5555555556,1,1028.2377736,15,1
1,0,95.4901960784,1,944.451454225,15,0
0,1,94.8366013072,1,679.777604177,15,0
0,0,89.2156862745,1,838.463888298,15,1
0,1,97.6470588235,1,653.056659679,15,1
0,1,86.6666666667,1,557.417943319,15,1
0,1,98.3006535948,1,531.018476035,15,1
0,0,82.6797385621,0,535.968017695,15,0
1,1,86.2091503268,1,1222.18482555,15,1
0,1,96.862745098,1,815.525809941,15,1
1,0,93.2026143791,1,710.102715742,15,1
1,0,83.4640522876,1,1770.27600555,15,0
0,1,96.1437908497,1,1306.07860586,15,0
1,0,97.8431372549,1,765.653374514,15,1
1,1,95.6209150327,1,961.448392192,15,1
0,0,96.7320261438,1,604.416402642,15,1
1,0,88.6274509804,1,839.693048123,15,0
0,1,93.9869281046,1,971.275029944,15,0
0,1,96.5359477124,1,747.919302879,15,0
1,0,92.2875816993,1,846.614316693,15,1
1,1,90.522875817,1,801.136610609,15,0
0,0,87.7124183007,1,597.195994243,15,1
1,0,84.6405228758,1,1869.78603201,15,0
0,1,93.8562091503,1,957.954402758,15,0
0,0,94.4444444444,1,845.248415857,15,0
0,0,85.8169934641,1,680.908660626,15,1
1,1,96.1437908497,1,1034.6338118,15,0
1,1,87.385620915,1,842.708293087,15,0
1,0,96.4052287582,1,774.564481386,15,0
0,1,94.8366013072,1,700.52631706,15,1
0,1,95.0980392157,1,754.406199893,15,1
1,1,94.5098039216,1,1098.56461179,15,1
0,0,92.4183006536,1,863.760673648,15,0
1,1,98.3006535948,1,1070.57828468,15,1
1,0,91.1764705882,1,584.431084946,15,1
1,1,79.1503267974,1,1095.89469071,15,0
0,0,96.6013071895,1,922.523085988,15,1
0,0,92.4836601307,1,868.5505332,15,0
1,1,95.8823529412,1,650.572078512,15,1
1,0,98.3660130719,1,575.660341363,15,1
1,1,78.954248366,1,630.318410351,15,1
1,0,96.4705882353,1,753.872215675,15,0
0,1,98.6928104575,1,1020.04629272,15,0
1,1,66.7320261438,1,749.286109287,15,0
0,1,94.7058823529,1,955.401602014,15,1
1,1,93.2026143791,1,708.681273303,15,1
1,0,96.2091503268,1,812.231045824,15,0
0,0,64.1176470588,1,819.41855186,15,1
0,1,88.8235294118,1,2443.8272149,15,1
0,0,87.7124183007,1,838.692695554,15,0
0,0,96.6013071895,1,1064.70868429,15,0
0,1,88.6928104575,1,912.904125533,15,0
0,0,93.137254902,1,668.044742382,15,0
1,0,99.3464052288,1,598.270301664,15,1
0,1,84.1830065359,1,1329.08158337,15,0
1,0,89.3464052288,1,1270.06681896,15,1
0,0,97.3202614379,1,1176.33855263,15,1
1,1,71.1111111111,1,971.372831464,15,0
1,0,99.2156862745,1,866.985105191,15,1
0,0,95.6862745098,1,732.578048026,15,1
1,1,95.1633986928,1,797.749478394,15,0
0,0,94.5098039216,1,844.587350037,15,0
1,1,96.6666666667,1,790.824285686,15,1
0,0,92.8758169935,1,634.830561887,15,1
1,0,95.4248366013,1,1175.81271854,15,0
0,1,92.8758169935,1,831.161978633,15,1
0,1,95.8823529412,1,687.170674517,15,1
0,1,97.385620915,1,1012.39724803,15,0
1,0,98.3660130719,1,1217.69380397,15,0
1,1,86.862745098,1,884.266392017,15,0
1,0,94.1176470588,1,734.173661689,15,0
0,0,96.339869281,1,799.336338216,15,0
1,1,93.9869281046,1,1057.98724475,15,0
1,0,93.4640522876,1,1123.46958735,15,0
1,0,83.137254902,1,1028.83544955,15,0
0,0,95.0326797386,1,1044.92078077,15,0
1,1,95.4248366013,1,830.693799142,15,1
1,0,97.5163398693,1,724.96945212,15,1
1,1,93.0065359477,1,801.353947318,15,1
0,0,94.8366013072,1,878.596922512,15,1
1,1,98.4967320261,1,1004.32983019,15,0
1,1,96.5359477124,1,881.933644689,15,1
0,1,92.614379085,1,1159.97641897,15,1
1,1,91.9607843137,1,1291.13368864,15,0
0,1,88.1045751634,1,766.397752737,15,1
0,0,97.4509803922,1,690.431630701,15,0
1,1,98.3660130719,1,854.980874368,15,1
0,0,93.137254902,1,759.442374379,15,1
0,1,84.1176470588,1,1498.51546954,15,0
0,1,93.137254902,1,937.876113246,15,0
0,1,87.385620915,1,1215.55122626,15,0
0,1,97.6470588235,1,609.161587427,15,1
1,0,55.0326797386,1,624.919706161,15,0
1,0,98.8235294118,1,657.684120413,15,1
1,0,76.2091503268,1,617.891882233,15,1
1,0,87.1895424837,1,630.220306977,15,1
0,1,62.4836601307,1,954.477921006,15,0
0,1,95.2941176471,1,940.754013484,15,1
0,0,91.3725490196,1,688.18702548,15,0
0,0,79.2810457516,1,581.733694917,15,1
0,0,93.0065359477,1,956.825459305,15,1
1,1,78.6274509804,1,2469.79653662,15,0
0,1,86.9934640523,1,649.751330584,15,1
0,0,97.1895424837,1,1019.37949163,15,0
0,0,92.6797385621,1,943.522037942,15,0
1,1,98.954248366,1,656.805416031,15,1
1,1,52.8104575163,1,764.972688019,15,0
0,0,94.3137254902,1,648.065763673,15,1
0,1,97.5163398693,1,783.102493577,15,1
1,0,91.045751634,1,797.184704809,15,0
1,0,84.8366013072,1,931.049023917,15,0
1,1,87.3202614379,1,1007.45736578,15,1
0,0,89.2156862745,1,1052.63230976,15,0
1,0,95.6862745098,1,846.997976354,15,1
1,1,56.1437908497,1,694.632870003,15,0
1,1,94.1830065359,1,759.514819949,15,1
0,0,94.3137254902,1,695.531798776,15,1
1,1,96.2745098039,1,709.299475495,15,0
1,1,82.6797385621,1,651.905076986,15,0
0,1,67.4509803922,1,1459.71301895,15,0
1,1,94.5098039216,1,889.668416628,15,1
1,0,59.1503267974,1,822.268681297,15,1
0,1,98.8235294118,1,1098.62619052,15,0
0,0,95.6862745098,1,1263.055899,15,1
0,1,93.7908496732,1,758.893901048,15,1
1,0,93.0065359477,1,771.896975155,15,0
1,0,88.6274509804,1,1449.99836997,15,1
1,0,88.954248366,1,852.848257926,15,0
0,1,94.9673202614,1,987.993354327,15,1
0,0,94.7058823529,1,764.223480093,15,0
0,0,79.477124183,1,657.184849699,15,1
1,0,89.8692810458,1,649.488715395,15,1
0,1,89.0196078431,1,642.059422269,15,0
0,1,94.8366013072,1,885.968862894,15,0
0,0,57.3202614379,0,1097.90793893,16,1
0,1,88.6274509804,1,1257.5773218,16,1
0,1,90.7189542484,1,1451.40359234,16,0
0,1,93.137254902,1,1674.71807104,16,0
0,0,86.1437908497,1,1232.64006491,16,1
1,1,93.2026143791,1,764.993597395,16,1
0,1,93.660130719,1,662.208690519,16,1
1,0,96.5359477124,1,1083.57165756,16,1
1,1,91.6993464052,1,1084.13373445,16,1
0,0,93.0065359477,1,1108.42891961,16,0
0,0,80.7843137255,1,1584.44737457,16,0
1,1,95.1633986928,1,820.938964245,16,1
1,1,97.1241830065,1,1668.22007575,16,0
0,0,91.6993464052,1,1069.07961267,16,0
1,1,89.0196078431,1,913.261754562,16,1
0,1,96.9281045752,1,1204.31947944,16,1
1,1,96.4705882353,1,833.935558578,16,0
1,0,96.6666666667,1,858.508763509,16,0
1,0,95.5555555556,1,860.15212904,16,1
1,0,90.9803921569,1,789.91847772,16,0
1,0,90.1307189542,1,1154.83437447,16,0
0,1,85.1633986928,1,806.435750264,16,1
1,0,95.4901960784,1,756.020290311,16,1
0,0,74.3137254902,1,627.166426078,16,1
0,1,83.137254902,1,936.907321307,16,0
1,1,85.6862745098,1,784.135304164,16,0
1,0,64.1830065359,1,878.598635438,16,1
1,0,61.6339869281,1,1074.55669279,16,0
0,0,91.2418300654,1,969.047735483,16,1
0,0,90.522875817,1,884.262873282,16,0
1,1,89.3464052288,1,1052.40808594,16,0
0,1,93.660130719,1,1095.99953392,16,0
1,0,91.8300653595,1,999.251972853,16,1
1,0,96.1437908497,1,912.484144421,16,0
0,0,95.1633986928,1,712.369072609,16,1
0,0,94.1830065359,1,952.796709887,16,1
0,0,91.6993464052,1,1211.58572699,16,1
0,0,82.1568627451,1,800.50647294,16,0
1,1,88.8888888889,1,995.00620941,16,1
1,1,87.3202614379,1,995.650092342,16,0
1,1,97.385620915,0,701.766285891,16,1
1,0,72.4836601307,0,1110.04904136,16,0
0,1,83.7908496732,1,947.069985516,16,0
0,1,90.4575163399,1,1797.81381671,16,0
0,1,89.477124183,1,841.524502266,16,1
1,1,89.8692810458,1,1165.20049723,16,0
0,1,55.2941176471,1,1086.9951345,16,0
0,1,87.1241830065,1,959.781617128,16,1
1,1,87.8431372549,1,859.105857011,16,0
1,0,84.7712418301,1,1104.70629218,16,1
0,0,83.9215686275,1,928.156792286,16,0
1,0,91.8300653595,1,894.891620586,16,1
1,0,95.3594771242,1,984.06382199,16,1
1,1,80.9803921569,1,1209.09169943,16,1
0,1,88.3660130719,1,974.385956652,16,0
1,1,90.6535947712,1,813.106413654,16,0
0,1,85.5555555556,1,882.788855301,16,1
0,0,98.5620915033,1,872.311343508,16,1
0,1,71.5032679739,1,1181.24564934,16,1
1,0,97.5163398693,1,938.729090409,16,0
1,1,91.1764705882,1,1093.83212677,16,1
0,0,89.3464052288,1,848.907572461,16,0
0,0,86.0130718954,0,974.661863354,16,0
1,0,92.1568627451,1,798.49301811,16,0
1,0,95.0326797386,1,751.314481116,16,0
1,0,94.1830065359,0,753.657575027,16,1
0,0,92.2875816993,1,855.202109207,16,0
1,1,97.6470588235,1,1028.40541018,16,1
1,0,97.0588235294,1,759.172086693,16,0
1,1,88.0392156863,1,1193.1778596,16,0
0,0,93.8562091503,1,1286.84788364,16,0
0,0,88.6928104575,1,769.150913722,16,1
1,1,52.3529411765,1,1298.72575779,16,0
1,1,97.5163398693,1,808.582026702,16,1
1,0,96.2091503268,1,576.597919409,16,1
1,1,96.339869281,1,809.460460516,16,1
0,1,95.8169934641,1,1273.3169842,16,0
0,0,96.339869281,1,917.776481761,16,1
0,0,94.7058823529,1,776.976219498,16,1
1,1,90.522875817,0,1009.04998138,16,0
0,0,93.7908496732,1,787.119262333,16,0
0,1,91.3071895425,1,670.565886459,16,1
0,1,89.8039215686,1,777.368345109,16,1
0,1,64.5751633987,0,1103.00134573,16,0
0,1,80.8496732026,1,751.664043439,16,1
1,0,89.6732026144,1,894.536624653,16,0
0,1,94.9673202614,1,1116.98957411,16,0
1,0,97.4509803922,1,765.166265486,16,0
1,0,96.339869281,1,595.734494435,16,1
0,1,95.3594771242,1,1289.67788949,16,0
0,1,97.7777777778,1,940.314799285,16,1
1,1,96.862745098,1,780.930379138,16,0
1,0,84.1830065359,1,646.950204575,16,1
0,0,96.339869281,1,1006.94023088,16,0
0,0,88.431372549,1,729.174930284,16,1
1,1,94.5098039216,1,735.991093708,16,1
1,1,91.8954248366,1,828.643221239,16,1
0,1,95.8169934641,0,821.819511131,16,0
1,0,86.7973856209,1,865.266062812,16,0
0,0,91.3071895425,1,798.263297103,16,0
0,1,93.137254902,1,1136.84127274,16,1
0,1,96.5359477124,0,928.605970814,16,1
1,1,92.1568627451,1,1071.33546693,16,0
1,0,94.1830065359,1,772.83460027,16,1
1,0,56.9934640523,1,755.755552698,16,0
1,1,97.2549019608,1,877.420749272,16,1
1,1,95.4901960784,1,855.078645485,16,1
1,0,92.6797385621,1,986.793306032,16,0
0,0,90.6535947712,1,592.98750209,16,0
1,0,87.9738562092,1,760.403705239,16,1
0,1,91.2418300654,1,924.277193866,16,0
1,0,91.5032679739,1,717.011187806,16,0
1,1,73.7908496732,1,1157.50137199,16,0
0,0,93.4640522876,1,842.825248423,16,1
0,0,92.9411764706,1,872.948887227,16,1
1,0,88.0392156863,1,699.005709517,16,1
0,0,94.1176470588,1,648.404601181,16,1
1,1,81.1764705882,0,510.027427661,16,0
0,1,97.1895424837,1,705.131502447,16,1
1,0,93.5947712418,1,893.949492773,16,1
0,1,82.614379085,1,845.86384457,16,0
1,1,92.8104575163,1,616.362897612,16,1
1,1,96.6666666667,1,756.889366243,16,0
0,0,79.0196078431,1,728.9080796,16,0
0,1,92.091503268,1,788.266961772,16,0
0,0,64.1176470588,0,790.745594095,16,0
0,1,92.8104575163,1,1067.70490903,16,1
0,0,89.3464052288,1,637.909882953,16,1
0,1,59.9346405229,0,856.996408383,16,1
1,0,85.6209150327,1,1141.9766391,16,1
1,0,93.3986928105,1,693.58266364,16,0
1,1,92.0261437908,0,1011.14795905,16,1
1,1,96.9934640523,1,1010.76971933,16,0
0,1,90.1960784314,1,1430.94151804,16,1
1,1,92.8104575163,1,728.036890598,16,0
1,0,93.9215686275,1,874.970190605,16,1
0,0,91.3071895425,0,771.179160048,16,1
0,1,67.1895424837,1,1022.28022099,16,1
0,1,57.4509803922,1,1240.23051794,16,0
0,0,66.9934640523,1,819.811791782,16,1
0,1,99.1503267974,1,1029.18000165,16,1
0,0,98.6274509804,1,825.234837659,16,0
0,1,96.5359477124,1,1028.2816446,16,0
1,1,96.339869281,1,925.378405742,16,1
1,0,87.5163398693,1,731.025376776,16,1
1,0,88.8235294118,1,828.187401628,16,0
1,0,99.3464052288,1,586.80707118,16,1
0,0,95.2941176471,1,1095.19928373,16,0
0,0,57.9738562092,1,1042.46518112,16,0
0,1,96.7973856209,1,1046.90293216,16,0
0,0,94.7058823529,1,788.568829063,16,1
1,0,91.5032679739,1,912.650171431,16,0
1,1,96.0130718954,1,760.324314144,16,1
0,0,93.2026143791,1,785.548344953,16,1
0,1,92.5490196078,1,938.733316549,16,0
1,0,92.1568627451,1,990.666263373,16,0
1,1,93.9869281046,1,650.242671114,16,1
0,0,80.0653594771,0,549.089960679,16,0
1,1,96.862745098,1,910.569400195,16,0
1,1,95.2941176471,1,961.369137209,16,0
1,1,94.4444444444,0,620.06439433,16,1
0,1,87.5816993464,0,735.276573831,16,0
1,0,94.7058823529,1,884.391468748,16,0
1,0,95.8169934641,1,1128.29571161,16,0
0,0,86.6666666667,1,672.982032256,16,1
0,0,96.5359477124,1,934.336921328,16,1
0,1,91.8300653595,1,613.451387593,16,1
1,1,93.2026143791,1,808.414792222,16,1
0,0,74.5098039216,1,1203.25026549,16,0
1,0,55.6209150327,1,823.562794736,16,1
0,1,89.0196078431,1,621.940499541,16,1
0,1,81.5032679739,0,951.913748062,16,0
1,0,93.9869281046,1,1044.55078223,16,1
0,0,95.2287581699,1,923.590747647,16,0
1,0,49.8039215686,1,920.827756334,16,1
1,1,91.6339869281,1,1103.36086967,16,1
1,0,94.3137254902,1,660.800781474,16,0
1,0,89.0196078431,1,568.201782586,16,1
1,1,91.8300653595,1,567.445605024,16,0
0,0,92.6797385621,1,645.564633713,16,0
0,1,83.2026143791,1,1209.04008013,16,0
1,1,88.8888888889,1,981.499761223,16,0
1,0,96.4705882353,1,644.658126237,16,0
0,0,91.6993464052,0,536.312521999,16,1
0,1,96.5359477124,1,620.152539579,16,1
1,1,95.9477124183,1,520.222089803,16,1
1,1,85.4248366013,0,629.248102914,16,0
0,0,88.1699346405,1,806.608418354,16,1
0,0,89.9346405229,0,681.416506224,16,0
0,1,72.8758169935,0,1052.96110681,16,1
0,1,70.3267973856,1,1067.53707081,16,0
1,1,96.2745098039,1,1104.7974561,16,0
1,0,93.3333333333,1,672.496629652,16,0
1,0,88.0392156863,0,465.846432864,16,1
1,1,91.8954248366,0,784.70190907,16,0
0,1,85.6209150327,1,657.545746479,16,1
0,1,88.6274509804,1,526.033638884,16,0
1,1,90.0653594771,1,758.889538911,16,1
1,1,84.4444444444,1,627.528364959,16,1
1,1,87.7777777778,1,742.447733188,16,0
0,1,92.0261437908,0,780.639680939,16,1
1,0,94.4444444444,1,1170.2480202,16,0
1,1,77.6470588235,1,1121.68753475,16,1
0,0,96.2745098039,1,692.472093879,16,1
1,0,80.8496732026,1,925.712270966,16,0
0,0,69.6732026144,1,670.123349011,16,0
0,1,86.339869281,1,662.80548215,16,0
0,0,63.4640522876,0,769.294904419,16,0
0,0,94.1830065359,1,718.677193383,16,1
1,0,97.3202614379,1,595.955159424,16,1
1,0,81.5032679739,1,939.380821886,16,1
0,0,95.3594771242,1,823.877340454,16,1
1,0,96.0130718954,1,676.359021636,16,1
1,1,86.862745098,1,599.69046528,16,1
0,0,84.7712418301,1,891.906756817,16,0
0,1,89.1503267974,1,952.918664274,16,1
0,1,89.3464052288,1,628.674555062,16,1
0,0,84.3790849673,0,687.745153973,16,0
0,1,93.137254902,1,1264.72342617,16,0
0,1,81.3071895425,1,1522.23433716,16,0
1,0,93.137254902,1,594.3948074,16,0
1,1,82.4836601307,1,1007.85126636,16,0
0,0,90.3267973856,1,793.829470338,16,1
1,1,93.5294117647,1,682.851885191,16,0
1,0,94.0522875817,1,903.968770017,16,0
1,1,91.5032679739,1,794.27261152,16,1
0,0,91.7647058824,1,1335.71868866,16,1
1,0,74.6405228758,1,765.34285785,16,0
0,1,88.8888888889,1,1021.2372695,16,1
1,1,96.6666666667,1,999.262840076,16,0
0,0,95.3594771242,1,764.384127335,16,0
0,1,84.8366013072,1,805.099081901,16,0
1,0,95.6862745098,1,606.537721034,16,1
0,1,97.1895424837,1,636.859384784,16,1
1,1,95.3594771242,1,1243.35544813,16,1
1,1,80.3267973856,1,826.408497685,16,0
0,0,93.2026143791,1,745.270192356,16,0
0,0,87.9738562092,1,625.699049178,16,0
0,1,92.3529411765,1,655.616814493,16,1
0,0,86.2745098039,1,693.120202952,16,0
1,0,86.2091503268,0,1395.85186044,16,1
1,0,88.8888888889,1,817.790186535,16,1
1,1,65.6209150327,1,875.777383741,16,0
1,0,97.1895424837,1,755.611561999,16,0
0,1,81.1764705882,1,809.378050746,16,0
0,1,94.8366013072,1,877.573494119,16,1
0,0,80.9803921569,1,725.986004225,16,1
0,0,94.7058823529,1,995.16770841,16,1
0,0,87.3202614379,1,763.566368845,16,1
1,1,79.0196078431,1,712.278210554,16,1
1,1,86.0784313725,1,945.907192712,16,1
1,0,95.0980392157,1,850.315783371,16,0
0,1,93.9215686275,0,1151.4278021,16,0
1,0,90.1960784314,1,697.018517143,16,1
1,1,63.137254902,1,1329.43381167,16,0
0,1,75.2287581699,0,783.474214797,16,0
1,0,84.3137254902,1,2678.10464915,17,0
0,0,89.477124183,1,2213.17082536,17,1
0,0,96.6666666667,1,2083.43460651,17,0
1,0,97.9738562092,1,1389.00460091,17,1
1,1,86.6666666667,1,1363.43576564,17,1
1,1,97.6470588235,1,1956.85249615,17,1
0,1,94.7058823529,1,1851.88368104,17,0
0,0,94.1176470588,1,1863.28061091,17,1
1,1,97.0588235294,1,1538.78445627,17,0
0,1,67.4509803922,1,1670.68891718,17,0
1,1,82.6797385621,1,1763.91306264,17,0
0,0,99.6732026144,1,1528.1409626,17,0
1,1,97.9738562092,1,1422.54066171,17,0
1,1,90.1960784314,1,1183.81881067,17,0
1,0,95.8169934641,1,1355.36289001,17,0
0,1,92.8104575163,1,1304.82380279,17,0
1,1,97.8431372549,1,1226.27506096,17,1
0,1,93.137254902,1,1148.64698435,17,1
1,0,91.3725490196,1,2017.94995324,17,1
1,0,85.2941176471,1,1143.6793163,17,1
1,1,92.2222222222,1,2889.41361776,17,1
0,1,94.8366013072,1,1579.79299823,17,0
0,1,89.1503267974,1,1141.46217334,17,1
0,0,89.477124183,1,960.99730079,17,1
0,0,89.1503267974,1,1661.71771378,17,0
0,1,96.0130718954,1,1083.45060495,17,1
0,1,94.7058823529,1,932.15934934,17,1
0,0,99.1503267974,1,1008.14894371,17,1
0,0,96.1437908497,1,899.626360848,17,0
1,0,93.4640522876,1,914.388095709,17,0
1,0,96.4705882353,1,1115.81968485,17,0
1,0,97.8431372549,1,1231.60918395,17,1
1,0,93.0065359477,0,3000.02897831,17,1
0,1,93.9215686275,1,1165.11662866,17,1
0,0,98.1699346405,1,810.660518435,17,1
1,0,96.7320261438,1,1560.90487204,17,0
1,1,97.0588235294,1,1452.01704166,17,0
1,1,98.0392156863,1,2322.60260286,17,1
1,1,94.1176470588,1,1768.68633449,17,1
1,0,98.1699346405,1,1473.25060024,17,0
0,0,97.8431372549,1,824.511851226,17,1
1,1,95.9477124183,1,1108.10571772,17,0
0,0,90.8496732026,1,1035.3798061,17,0
0,0,94.9673202614,1,1223.44303437,17,0
1,1,91.5032679739,1,1281.05011377,17,1
0,0,94.7058823529,1,1084.94479933,17,1
1,0,86.0130718954,1,1055.77903069,17,1
0,1,96.0130718954,1,1019.72064904,17,0
1,0,88.1699346405,1,1078.77332377,17,0
1,1,97.5816993464,1,1666.7529979,17,0
0,0,94.6405228758,1,1330.02135339,17,0
1,0,93.660130719,1,1037.08107469,17,0
0,1,95.3594771242,1,766.770445258,17,0
0,1,84.7058823529,1,975.166791333,17,1
1,0,93.2026143791,1,976.122170161,17,1
1,1,96.5359477124,1,1242.18234484,17,0
0,0,92.6797385621,1,1225.35922546,17,1
0,1,86.6666666667,1,1396.87372277,17,0
1,0,84.4444444444,1,1149.19938349,17,1
0,1,97.3202614379,1,1447.98905586,17,1
0,1,95.0326797386,0,3000.03199689,17,1
1,1,97.6470588235,1,1258.37005429,17,1
0,1,91.5032679739,0,933.033226658,17,0
0,0,95.0326797386,1,797.943867796,17,0
0,1,99.6732026144,1,1224.07753873,17,1
1,0,95.8169934641,1,1136.3348227,17,0
1,0,92.2875816993,1,785.745506399,17,0
0,1,98.1699346405,1,1008.04842518,17,0
0,0,93.8562091503,1,762.516971936,17,1
1,1,95.1633986928,1,1271.34207633,17,0
1,1,98.0392156863,1,980.551022663,17,0
0,0,56.9281045752,1,990.94548394,17,0
1,0,91.5032679739,1,852.637117238,17,1
0,1,78.1045751634,1,956.76012777,17,0
1,1,94.3137254902,1,1503.54320274,17,1
1,1,95.8169934641,1,1432.99670191,17,0
1,0,98.1699346405,1,1052.00309585,17,0
1,0,96.6666666667,1,930.679342264,17,1
0,1,92.0261437908,1,750.100971318,17,1
0,0,96.339869281,1,1152.35530312,17,0
0,0,95.8823529412,1,742.767646436,17,1
1,0,90.3267973856,1,726.154619839,17,1
1,1,99.8039215686,1,823.359057626,17,1
1,1,87.385620915,1,821.725405109,17,1
